Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Barbados,BRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,6.654892409,8.098228702,-6.010627008,3.95420561,10.30448432,2.908558697,9.698090224,6.298462034,7.128751654,9.534432508,4.004053935,1.075032108,1.071885757,-4.823839032,-2.055444613,4.2493935,3.566418018,4.9082084,8.014096811,4.267249337,-2.189848631,-5.210927714,0.146322174,3.223231639,0.742566225,4.777326285,2.32739078,3.31103086,3.461122239,-3.484463733,-4.192979721,-6.016460946,0.499601554,1.77956019,1.850877928,3.879351748,4.69699252,3.7110732,0.303697654,4.62813476,-2.500145821,0.129980081,1.549609072,0.834158698,3.410738133,5.561411366,1.59529283,0.107256161,-5.505489283,-2.615599863,-1.05353551,-0.60091944,-1.269562702,-0.163173017,-1.07426729,1.570578631,-0.076334649,-1.364175224,0.475051849,-15.20242331,-0.413697039,17.76149167,4.08718373,3.75186089
Brunei Darussalam,BRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,-4.048254769,16.78336063,6.251750912,3.587966826,20.52185858,-12.46798732,-24.75641342,-0.892989076,-2.825312887,-5.568272689,-6.126239335,-8.571241153,-1.131393359,-4.418511929,-5.530349005,-0.263026647,0.048238528,-5.721048553,-3.192332183,-1.538384849,-1.125177116,-2.400642573,3.883352054,-8.761956332,1.96732668,1.251592456,-0.64060557,1.896876858,1.629718103,-1.675105363,-1.676952942,2.457846999,-5.375031958,-5.660952755,-3.724626985,0.808737711,1.911295621,-0.621623584,-3.468418672,-3.805754623,-1.680970268,-3.698643046,0.109331525,-1.098959078,2.726164868,0.065735388,-2.531238302,-2.416609684,0.339025329,3.350954174
Bhutan,BTN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-0.759182926,-2.222390386,-1.930241314,1.638593074,-6.546261513,5.299031631,4.278527585,3.530276937,1.302018084,1.567272567,11.41235424,0.163366515,6.967470379,1.305282644,0.834782226,8.007457453,25.178805,1.677128074,4.248618374,7.442063156,-2.150867414,8.585607793,6.233890874,4.984815834,8.345745823,5.412245113,3.504183149,3.916779513,5.547664743,0.881596585,4.880426958,8.03559524,5.546187247,3.075106682,5.105979517,4.233833836,14.763141,3.355236093,6.482664061,10.71242084,7.304769409,4.006257826,0.614996701,4.745065436,5.583706035,7.424640568,1.211372391,2.762961028,5.054791532,-10.82261124,3.689353192,4.476615996,4.152909811,
Botswana,BWA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.971044226,4.248932682,3.473026665,4.32310983,4.267615644,5.754758708,5.36533774,9.99279382,14.51549598,16.47190753,23.69496704,21.91049372,15.72505381,3.553518253,3.187575208,5.085453593,6.259118615,7.646416964,5.618852741,7.717235397,5.409370658,7.800910598,9.159207714,4.786872271,3.469752495,4.565606848,8.288303374,15.93949343,9.962246371,3.876200609,4.570731782,0.062532147,-0.960421541,0.795369762,4.258811946,3.274997255,5.86002743,-1.757109772,7.323082453,-0.163772715,-1.791143,4.093208374,2.800973794,0.920692082,2.696606331,6.361425592,3.761895523,1.199231316,-15.89971491,7.821147002,4.755573266,-1.831759021,9.438710744,4.170990129,-6.199954095,5.693194554,2.645912606,2.720714349,1.576390917,-10.03323829,10.25964719,3.823630843,1.52893818,-4.563454906
Central African Republic,CAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.003183764,-5.540014944,-2.631564353,0.053792796,-1.109750976,-1.466042803,2.414722086,-0.854278962,4.668623881,0.08912499,-0.945104881,-1.938738489,-0.044425483,4.30863077,-1.529332688,3.877000946,2.740406968,0.152767707,-3.504672537,-5.520997647,-2.651493651,6.471115642,-9.213614816,8.151421869,2.635707269,2.267614158,-6.181832208,0.030839094,-0.587024014,-5.143842846,-3.616018604,-9.349902202,-2.810544914,1.676435992,4.315230834,-6.456357747,2.445534632,1.897801366,0.804779829,-5.134014627,2.170718265,1.376905662,-7.634166428,3.726251828,-1.350125405,2.646526517,2.610653881,-0.099646317,9.305022202,5.470380966,2.550653269,4.009636894,-36.8245466,0.497506544,4.198780788,2.875987689,2.786113103,1.978031976,1.722901598,-0.744488615,-0.705468756,0.730965732,-0.362884525,-1.856057153
Canada,CAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.121346226,5.448265632,3.354068029,4.663616232,4.409995477,4.789364634,1.227491493,3.327655696,3.648017849,1.490090907,0.996932007,4.301830889,5.431703721,1.924903928,0.07418618,4.5051043,2.330265155,2.708452172,2.703695749,0.867987094,2.147380471,-4.311284366,1.553432711,4.903554176,3.784974254,1.111381028,2.709173964,3.065761229,0.517573812,-1.296441312,-3.300299931,-0.296709576,1.535745755,3.355814432,1.625281261,0.631530882,3.248974856,3.034237692,4.289836655,4.163948495,0.774519407,1.887964846,0.895018581,2.135815602,2.237576616,1.602901477,1.064144878,-0.093342792,-4.020088097,1.951447447,2.136077171,0.658841957,1.253590103,1.848409523,-0.112369165,-0.098296362,1.809464472,1.280926597,0.429657601,-6.062406423,5.365287813,2.326415945,-1.377920786,-1.435279636
Central Europe and the Baltics,CEB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.65134373,-4.626265922,0.272239185,3.707598555,5.861488745,4.712942408,2.426091767,2.806246706,2.066914792,4.533721113,3.759141102,4.220352229,4.324183167,6.165244103,5.19655154,6.912798641,6.736157989,4.335198079,-3.437130587,1.90713006,3.847234189,1.074497631,1.017570785,3.551553524,4.312163771,3.132787483,5.425846882,5.335142934,4.241094706,-2.695889029,7.620015786,4.175828642,0.658680359,2.091504041
Switzerland,CHE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.990640687,2.166890964,2.661028415,3.529461907,0.932190616,1.396156452,1.786888798,2.291765958,4.450762272,5.611701132,3.530693853,2.416617838,2.291967746,0.910020548,-7.242612985,-0.838489888,2.781502688,0.400068624,2.285905904,4.187453142,1.047028312,-1.884377097,0.208475013,2.639204614,3.21694498,1.329945974,0.949403324,2.521347168,3.490643171,2.615466107,-2.146489869,-1.139719075,-1.03142243,0.465686526,-0.188350818,0.028540643,2.015283221,2.724284792,1.179005702,3.376157482,0.934949672,-0.8262806,-0.771333118,1.998131976,2.093586728,3.422550628,2.991821978,1.509950755,-3.510558756,2.173637987,0.687339981,0.110596623,0.628360626,1.108693733,0.494129646,0.960131696,0.42132626,2.10552472,0.423089634,-2.854158236,4.754645193,2.192409289,-0.57412411,-0.334913231
Channel Islands,CHI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.281175019,0.438026517,-6.375650594,-0.13346876,1.829758277,-0.072685538,0.9480766,1.536350496,0.736021076,1.150233294,-9.223410358,9.603182035,5.043351293,3.420605233,
Chile,CHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.346400062,1.823843413,3.576813332,0.463701102,-1.232605016,9.414433424,1.735312985,1.769129249,2.322658595,-0.010484914,7.771941976,-2.322262173,-6.559339637,-0.344988907,-13.63625494,2.01125751,9.459887192,6.410429542,6.838093015,6.585954533,5.163674431,-12.78280946,-6.325881858,2.436910151,1.985646603,3.784238394,5.059448801,5.622600773,8.558042383,1.885816116,5.979140256,9.718440449,5.038662653,3.506258035,7.667629189,5.612431246,5.964963676,2.835462953,-1.520358047,3.723618732,1.968751819,2.069918858,3.633015302,5.602919855,4.791828391,5.019521358,4.143862129,2.757556993,-2.110610427,4.79363748,5.181040333,5.141584313,2.327892561,0.783002086,1.113704459,0.529833517,-0.235110167,2.149881955,-0.962096016,-6.98113062,10.82455052,1.648778132,-0.019613226,2.094154515
China,CHN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-26.52764361,-6.351504864,7.622254461,15.46899542,14.19788901,7.608403928,-8.161497585,-6.571451614,13.77934034,16.05039929,4.159176201,1.290105971,5.327293014,0.218005667,6.816440506,-3.081321985,6.114001676,9.846156848,6.165663709,6.490112655,3.774903665,7.464964009,9.138919676,13.7305061,11.90129368,7.326756578,9.85242317,9.446171357,2.620859175,2.427626395,7.879667556,12.90737635,12.626827,11.80188817,9.832960544,8.829513659,8.174846274,6.890190161,6.8081876,7.734180165,7.528727371,8.513909502,9.434441278,9.479239432,10.80464855,12.04728189,13.55536635,9.109747066,8.859902054,10.06342432,8.864807476,7.127012723,7.063224657,6.786669879,6.358550264,6.165427182,6.246266187,6.258612325,5.692900601,2.096866673,8.473227172,3.147699821,5.524314947,5.106624828
Cote d'Ivoire,CIV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.994615481,-2.528157679,10.17136036,13.15807748,-6.783083268,7.345242412,0.627023698,8.256614775,5.273446949,5.901221996,4.821405898,-0.328982187,1.22493764,-0.331583693,3.4245336,8.410257642,3.445249626,6.807784974,-1.481689848,-14.40694196,-0.562326376,-3.751221867,-7.68099413,-6.510046278,0.442451456,-0.700892855,-4.11920013,-2.664156908,-0.95726163,-4.90939996,-3.856104741,-4.147324949,-4.084534298,-3.078440962,3.027185247,3.636037524,5.515900838,0.404815447,-2.076808836,-2.987892093,-4.737069576,-5.211739304,-7.071018377,0.712925867,-1.386648404,0.421959618,-1.224158705,2.426000244,1.326185181,4.519307455,-7.4042497,5.395835952,8.573224303,6.751698251,4.142329475,4.108583592,4.421612285,2.053348748,3.962447375,-1.816210617,4.447091986,3.756020846,3.81819303,3.40005196
Cameroon,CMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.365494073,1.124046704,1.499050602,1.289311908,-0.235078965,2.238360869,-12.99901493,3.767550108,2.270387258,0.433470229,0.752051371,-0.078416503,2.497853767,7.702932373,8.184072131,-7.993248471,10.84346962,18.72265714,3.104612791,-5.10455591,13.04342276,4.988058692,4.701533971,4.529044869,4.889900229,3.602456723,-5.075499882,-10.53431545,-4.654742472,-8.832387508,-6.573505025,-5.837375884,-10.51660436,-0.943945009,0.107723326,1.447546691,1.792140147,1.988754487,1.775113123,1.134427922,1.61992408,1.712959815,2.61581879,4.147820576,-0.550411135,0.995178502,1.440565001,-0.054684354,-0.318334275,0.000136421,0.496174365,1.723811615,2.087147191,2.568734064,2.401233687,1.457117227,0.647004976,1.115149469,0.636415291,-2.434760311,0.631351992,1.045029975,0.555787082,0.997232288
"Congo, Dem. Rep.",COD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-13.11406462,18.08430236,2.461361361,-5.016419446,-1.740731566,3.773666307,-3.832656189,1.317731862,6.210181758,-3.053763459,3.146198445,-2.467218945,5.281190262,0.410907264,-7.467274382,-7.725695632,-1.755329617,-8.237376718,-3.038625574,-0.958869855,-0.58749877,-3.400141997,-1.752837083,2.072070867,-2.809014136,1.470460364,-0.511748732,-2.696747981,-4.337990991,-9.617485977,-11.4194978,-13.47298978,-16.50711396,-8.34247343,-3.394811215,-2.907651664,-7.121636697,-4.260881134,-7.431658833,-9.849659134,-5.152141467,-0.150938086,2.538250029,3.641201688,2.924531505,2.123634382,3.092933438,3.070145046,-0.275530333,3.74773144,3.42587695,3.570712873,4.853776617,5.820712178,3.443193633,-1.163125357,0.002329541,2.337633681,1.127913721,-1.48924363,2.816564591,5.469359924,5.125907589,3.272361748
"Congo, Rep.",COG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.587275556,2.481843757,-6.555024059,1.028503146,0.838471637,-1.467897268,-0.771226212,4.53871777,4.403152999,3.203721432,4.507745816,5.298013043,4.899456843,4.570410786,4.769797645,-1.516575228,-11.10449421,3.894310006,7.33056432,15.03423603,15.05477877,20.96643786,3.688872872,4.343522518,-4.054298781,-9.553474376,-2.69547987,-1.139593831,-0.322827327,-1.84268985,-0.475490065,-0.248600825,-3.866550329,-8.251412083,1.098995748,1.437715184,-2.726553284,1.481553605,-5.177963219,3.531791653,-0.041524211,2.140086357,-1.965648239,-0.000136349,3.941593182,4.017991197,-9.969451338,2.866984152,7.264282805,5.470469704,-1.062959103,6.915172731,-3.096943237,4.100279278,-1.982145875,-10.87005086,-7.86139426,-4.658139749,-1.279884403,-8.48578579,-1.374653895,-0.927744025,-0.528875413,0.148774114
Colombia,COL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.896464674,2.212350008,0.179781806,3.015246527,0.568603228,2.234048695,1.249768758,3.08645829,3.35663362,3.554921721,3.439262649,5.199581345,4.305004677,3.392681075,0.082694662,2.471434443,1.875442341,6.049063596,3.044484643,1.7393243,-0.05391628,-1.359665383,-0.784433798,0.989006834,0.902605417,3.661340327,3.225742436,1.954654466,1.312523121,2.148175876,-0.027131591,2.004133144,3.301958502,3.748406759,3.212513452,0.213941192,1.595789065,-1.2158753,-5.854880765,1.252702232,0.092072578,0.939608607,2.362829396,3.797158677,3.371110778,5.311743944,5.394467862,2.047990518,-0.031705102,3.314349367,5.808235034,2.875696275,4.141293878,3.570306654,2.069232271,1.081149257,-0.101221554,0.695264947,1.36014068,-8.509494776,9.592978284,6.187799537,-0.410230298,0.656437667
Comoros,COM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,0.976353617,3.476935954,1.940214107,1.242033476,-0.542040345,-0.929858108,-1.116130038,-0.051684507,-5.732291925,2.374582237,-7.671677453,6.300920291,1.142661517,-6.938862667,1.826860427,-2.976885725,2.253898673,-0.446707933,0.124064469,8.740015471,0.249670771,0.182415694,0.155146642,0.005542099,0.760068972,0.59725149,-1.189074217,1.919374307,4.390190646,2.738280864,3.792757407,4.19356651,6.648876649,1.659937488,-0.138354877,0.693560202,3.512927332,2.047302278,1.654156146,1.984627776,0.715538092,0.844578877,1.101386277,1.451231024
Cabo Verde,CPV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,6.948074943,1.31753289,7.921665197,2.31335741,7.122070088,1.426982654,2.852306624,4.526240667,4.124850248,-1.35290151,-1.010551365,8.447989795,6.396030487,16.78201035,12.06018386,9.390286197,9.265502337,10.72994073,9.545038899,12.57103826,0.682276166,3.729072616,2.781690963,8.820787356,5.646341529,6.748620618,13.90290286,5.936286693,-2.434955323,1.108679411,3.58680088,0.983345736,0.57909231,0.676815489,0.92263125,4.248162326,4.482210931,3.601523496,6.804495317,-20.89375234,6.62540766,15.15450811,4.868557899,6.751542021
Costa Rica,CRI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.848922934,1.641672064,3.135609528,0.121033546,4.626846989,3.579715723,2.435516813,5.34280448,2.570735094,4.599300038,3.974673425,5.403672378,4.995260201,2.890291626,-0.48941343,2.812778188,6.076891948,3.476207277,2.14344166,-1.951375583,-4.887652629,-9.788830506,0.074678122,5.090573235,-2.007721245,2.714599438,2.030774508,0.804476561,3.037228799,0.969665371,-0.304259138,6.471889098,4.451878525,1.984493681,1.677539883,-0.997395703,3.119777621,4.857248572,2.075980887,1.87355739,1.652931767,1.722959919,2.727286944,2.900675182,2.484278972,5.834025475,6.759794981,3.327341149,-2.189366862,4.061343259,3.183092788,3.665968605,1.360034895,2.434994988,2.5566433,3.156070578,3.178719703,1.691934104,1.562556413,-4.934442272,7.388232264,4.103454958,4.62275387,3.82533391
Caribbean small states,CSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.358157669,3.101507278,0.114304924,5.958989998,4.947387386,4.917385059,4.639221855,4.23868942,4.069667566,0.415826322,0.88862824,-0.150562716,1.545647112,-3.716014055,-2.517585784,4.517402294,5.92916297,7.181312818,6.660524652,4.409616918,-0.365709805,-0.157569808,-4.361926241,1.147466539,0.273454056,0.457287952,-0.626530418,1.000416201,2.499420411,-0.832678646,-0.607894054,1.390359577,-0.31270398,2.570394065,2.227161926,4.018476782,3.733750517,4.077780264,4.286389315,3.875627446,1.375488396,3.208595465,5.311237664,3.94382061,5.203478157,7.235155793,3.211541751,1.067400524,-3.883736247,1.249276179,0.187680416,3.729158526,0.773774608,1.871044868,-0.770911745,-3.631551226,-1.351394221,0.277508967,0.113349961,-9.442779322,6.00683695,14.55415214,8.46304533,12.86598368
Cuba,CUB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,6.713039352,3.162973172,1.96559204,-0.295887688,8.257564845,4.41990474,7.83970876,5.898601148,0.556254941,-5.251606773,19.14728141,8.222039023,4.584882776,7.04820773,0.757183026,-0.754948781,-3.262393137,2.738891871,-0.282037912,-3.848224658,-11.40798781,-12.13937053,-15.31183669,0.300685046,2.088264312,7.478225038,2.447690006,-0.174678072,5.828937117,5.563154079,2.860747197,1.122781327,3.49676185,5.494101958,10.96668512,11.90692375,7.179252426,4.075427545,1.424745097,2.365972366,2.764442102,3.00028175,2.793146233,1.158528832,4.537537855,0.597183645,1.970754703,2.436568386,0.053218664,-10.73800174,1.746990472,2.348789668,-1.574383591,
Curacao,CUW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.007946013,0.274293371,-1.758681697,-1.505340183,-1.858439975,-0.940961791,0.466173824,0.910342295,-1.176896518,-1.176268627,-0.909566648,-1.17256195,-1.755807825,-1.967466527,-0.858779915,-2.111162107,-1.59116273,-1.588630519,-2.041096052,-17.12567014,5.946443256,9.63038739,0.320174531,
Cayman Islands,CYM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141681726,-3.209286103,-9.787750915,-5.378866453,-1.572760208,-1.480998287,-1.343519612,0.086458426,0.360803237,0.85449284,0.889645894,2.044071292,1.776418229,-6.832628429,2.774150907,2.978027288,2.292143288,
Cyprus,CYP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,21.24487058,16.34797571,7.378353879,9.054348309,4.610636027,0.828828672,4.774509671,4.715044352,7.35775195,3.615237826,2.521405376,5.907272585,7.500786297,6.419513089,5.139970012,-1.834743087,6.527837798,-1.702631221,3.732202877,6.41553957,-0.352429769,1.196261991,4.817776796,3.829598196,4.844160506,2.838119513,2.541086671,1.38363255,3.630737857,3.35375226,2.981250844,2.884263899,1.076740411,-4.610482557,-0.357614019,-2.112937577,-4.907385497,-6.370080376,-0.688973313,4.009420119,6.08587845,4.771721613,4.983193427,4.448955603,-4.311453246,10.35516642,5.754606163,1.167756018,2.034048295
Czechia,CZE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.40250603,-0.60821363,-0.042053108,2.872143537,6.286554619,4.289887594,-0.488660018,-0.298733211,1.481997834,4.302739523,3.30462713,1.709469589,3.330406374,4.704468201,6.227986282,6.334832682,4.875046702,1.764708729,-5.339173999,2.415829489,1.562186191,-0.909418388,-0.074962995,2.137627553,4.752624064,2.384054255,4.894550195,2.486987701,3.158748029,-5.534919698,5.931069689,1.244094732,-1.820884038,0.95198948
Germany,DEU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.498576338,3.707412953,1.788485819,5.784319143,4.35005058,1.957721564,-0.784914891,5.199889094,6.569663106,4.75408787,2.943650237,3.802475983,4.448017195,0.850760292,-0.49643425,5.400212155,3.581437065,3.098181653,4.104331311,1.198693929,0.376242549,-0.300057827,1.839034163,3.178987242,2.556883534,2.240535053,1.246499668,3.302863712,3.096180023,4.351639068,4.34522004,1.241463898,-1.622161374,2.242334868,1.207514851,0.746098645,1.705899108,2.080701486,2.064126653,2.73801196,1.46570629,-0.395913755,-0.584983686,1.184332713,0.942994667,3.972948912,3.02778239,1.102459658,-5.30552819,4.306441058,5.699283115,0.285850077,0.112643841,1.744463942,0.776507672,1.472292617,2.332865961,0.813017363,0.760402195,-4.173453235,3.626128709,0.641609114,-0.389988691,0.228526174
Djibouti,DJI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.28018026,5.458368313,5.333315297,3.73971531,3.108615401,3.913784409,-0.306867603,2.911698993,3.700803899,5.896169285,4.523430347
Dominica,DMA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,10.05240643,-18.6222491,13.19080479,10.97662573,4.554577234,3.014076358,4.643476611,1.861992082,7.580187883,6.880837227,8.450317479,0.456206304,6.21436795,1.831863796,1.986739928,2.002506484,-0.028870663,3.042727562,3.191843063,2.349304013,4.036950202,0.724195697,2.876485595,0.262504887,-3.199405747,5.551755221,3.918904013,0.790489439,4.291527701,5.29519444,7.110421755,-1.150107905,-0.098357311,-0.238324807,-0.251285852,-0.851878257,1.378365033,-3.424159288,2.619035144,-6.046090042,3.450331076,4.398314737,-15.32343686,5.961605599,11.0179611,4.1446789,2.522885519
Denmark,DNK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.638743553,4.847446966,-0.152610055,8.400119265,3.743684868,1.919198017,5.054685535,5.210487956,6.210158428,1.09350098,2.463328729,3.20557958,4.08838515,-1.42430005,-1.693694785,5.727321235,1.668295313,2.09938386,3.798026805,-0.872046504,-0.712787651,3.968481475,2.725317316,4.3940089,4.11088238,4.593442065,0.335785646,0.224236933,0.636785442,1.49524829,1.195218962,1.686008144,-0.411249993,4.939707944,2.50262819,2.315081165,2.740638967,1.955365921,2.627163762,3.377907202,0.588959729,0.136096483,0.168251993,2.511087448,2.078014853,3.475859873,0.540321532,-1.00055941,-5.48158281,1.132669383,0.894526404,-0.380977125,0.97084591,0.765766155,1.385666322,2.271801518,2.395590651,1.356196002,1.347792453,-2.066138377,6.91766402,0.743682018,1.738313259,3.155127057
Dominican Republic,DOM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-5.351001299,13.45829799,3.286968122,3.581686152,-15.0185757,10.19748662,0.332269289,-2.61266921,7.78417731,14.94119747,7.809572175,7.364916641,9.818685739,3.155238204,2.429822538,3.975081456,2.31471836,-0.415491865,1.954286163,5.342621796,1.802505557,-0.648782134,2.242824968,-1.029940615,-4.274242702,1.303784503,7.799256366,0.021884775,2.215391321,-7.422538424,-1.111941032,9.03255738,5.287127634,0.644106083,3.737961158,4.051426229,7.018621584,4.955955903,4.252340984,2.96955696,0.870183147,2.929020941,-2.759645685,1.185383834,8.006607143,7.813763189,6.11794398,2.000882707,-0.2689266,7.02231183,1.890382524,1.502100746,3.664234009,5.847606957,5.76452491,5.540409787,2.809319218,5.953142055,3.815726823,-8.884672217,12.83190804,4.232891968,1.285648258,4.067342605
Algeria,DZA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-15.1207305,-20.85489569,32.2809169,4.121494781,4.608011492,-6.499365124,7.021413668,8.302379603,5.992429921,6.432002329,-13.3141205,24.52577977,1.39498097,4.92107056,1.393255326,3.561128727,1.504856631,6.151924884,4.321533844,-2.299757868,-0.287791268,2.910988912,1.88412407,2.056225855,0.229398497,-2.852962704,-3.657040952,-3.734412505,1.679982859,-1.66808065,-3.527129476,-0.649140042,-4.427459048,-3.068508375,1.674745172,2.081849895,-0.767068614,3.43950504,1.776942418,2.35726435,1.595178144,4.007050315,5.093332127,3.050861482,3.868902142,1.326188949,1.393468337,0.652527944,-0.720420575,2.779219082,1.003992371,0.379563284,0.54874363,2.00005201,1.099620619,1.785940647,-0.541667024,-0.54601958,-0.939992962,-6.612475097,2.132636327,1.968251881,2.551203019,1.865519889
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-13.39333319,-1.978671946,3.793635578,8.162045718,8.149180719,5.127175283,-3.957768541,-0.885988362,8.451044247,10.459652,3.958707077,2.349407215,5.783954037,1.723800595,4.72045703,1.001897043,5.77891048,7.487743897,5.345351185,5.835969908,3.945390781,4.650826127,5.876032582,8.281028371,6.210745375,5.369981642,7.293949326,7.886956389,3.937425985,3.469848807,6.448643689,9.674053979,9.800796859,9.466412073,8.504969649,7.723921807,6.061737911,1.787518045,5.305425089,6.658107383,5.97563938,7.197854459,8.104902538,8.26460246,9.169699028,10.19123639,11.56673485,7.803868561,7.204867178,9.085818426,7.73841651,6.643057794,6.401042595,6.155751451,5.848668179,5.716439816,5.861677762,5.854548574,5.304752203,0.887897595,7.381366627,3.302392945,5.059420698,4.786388941
